,player_id,player_name,games_played,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
0,00-0025970,C.Hanie,2,2010,5.0,7.0,55.0,0.0,0.0,2.0,15.0,0.0,0.0,84.0,12.0,2.0,-3.2183081166585907,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1
0,00-0025995,J.Senn,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.7317784894257784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0,00-0026000,D.Bess,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4844638854265213,0.0,80.0,126.0,817.0,5.0,0.0,0.0,993.0,310.0,43.0,13.288797257927907,0.0,0.0,111.7,191.70000000000002
0,00-0026008,M.Mulligan,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,-0.7376969680190086,0.0,0.0,0.0,0.0
0,00-0026012,J.Caulcrick,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.3309360949788242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
0,00-0026019,D.Woodhead,14,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,547.0,5.0,1.0,1.0,23.0,19.948802438477337,0.0,34.0,44.0,379.0,1.0,0.0,0.0,88.0,313.0,15.0,13.36995603417863,0.0,0.0,126.6,160.6
0,00-0026029,K.Lumpkin,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6548047265969217,0.0,1.0,1.0,12.0,0.0,0.0,0.0,-4.0,16.0,1.0,1.111315268324688,0.0,0.0,1.2000000000000002,2.2
0,00-0026032,T.Smith,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0
0,00-0026033,M.Cox,4,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,27.0,0.0,0.0,0.0,1.0,26.0,1.0,1.2648969304282218,0.0,0.0,2.7,6.699999999999999
0,00-0026035,D.Amendola,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,0.0,0.0,0.0,4.0,3.2124226229498163,0.0,85.0,123.0,689.0,3.0,1.0,1.0,630.0,363.0,35.0,-1.321089657956211,0.0,0.0,93.0,178.0
0,00-0026056,G.Banks,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,-3.1426302081672475,0.0,0.0,0.2,1.2
0,00-0026069,M.Tolbert,15,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,735.0,11.0,5.0,3.0,42.0,-12.806847529045614,1.0,25.0,29.0,216.0,0.0,0.0,0.0,24.0,192.0,8.0,11.798424975189846,0.0,0.0,157.10000000000002,182.10000000000002
0,00-0026071,K.Arrington,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0
0,00-0026123,E.Moore,9,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,322.0,1.0,1.0,1.0,391.0,89.0,11.0,12.237028227672567,0.0,0.0,36.20000000000001,52.2
0,00-0026143,M.Ryan,16,2010,357.0,571.0,3705.0,28.0,9.0,23.0,158.0,3.0,2.0,4796.0,1351.0,199.0,99.43717504411502,2.0,1.9018803571895728,46.0,122.0,0.0,1.0,1.0,9.0,-14.905466236872599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.40000000000003,252.40000000000003
0,00-0026144,D.McFadden,13,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,-0.4388239805120975,0.0,0.0,223.0,1157.0,7.0,3.0,2.0,45.0,-7.115509165268815,0.0,47.0,61.0,507.0,3.0,1.0,1.0,1.0,518.0,21.0,22.16209127023467,0.0,0.0,220.40000000000003,267.40000000000003
0,00-0026153,J.Stewart,14,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,770.0,2.0,4.0,4.0,32.0,-38.40657788676828,0.0,8.0,14.0,103.0,1.0,0.0,0.0,30.0,67.0,2.0,-3.0535948852787733,0.0,0.0,97.3,105.3
0,00-0026154,C.Williams,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.4211618462577462,0.0,0.0,0.4,1.4
0,00-0026158,J.Flacco,16,2010,306.0,489.0,3622.0,25.0,10.0,40.0,294.0,7.0,2.0,4441.0,1508.0,174.0,45.02374376724431,0.0,2.0392414970128074,43.0,84.0,1.0,2.0,2.0,10.0,-10.32637013104977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.27999999999997,231.27999999999997
0,00-0026162,F.Jones,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,800.0,1.0,1.0,1.0,44.0,-12.821412470240372,0.0,48.0,52.0,450.0,1.0,1.0,0.0,-95.0,540.0,15.0,13.016706950312447,0.0,0.0,135.0,183.0
0,00-0026163,R.Mendenhall,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,1273.0,13.0,2.0,2.0,61.0,-26.994361453851532,0.0,23.0,34.0,167.0,0.0,0.0,0.0,-9.0,174.0,6.0,-0.21889211528351993,0.0,0.0,218.0,241.0
0,00-0026164,C.Johnson,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,1364.0,11.0,2.0,2.0,55.0,-35.434325460612136,0.0,44.0,57.0,245.0,1.0,1.0,0.0,27.0,248.0,9.0,-10.520602684728726,0.0,0.0,228.9,272.9
0,00-0026170,D.Keller,15,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,100.0,687.0,5.0,0.0,0.0,861.0,214.0,33.0,8.845275770683777,0.0,0.0,98.70000000000003,153.70000000000002
0,00-0026174,D.Thomas,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-0.679642834700644,0.0,0.0,0.0,0.0
0,00-0026176,J.Nelson,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,64.0,582.0,2.0,1.0,1.0,662.0,250.0,25.0,29.477359176531536,0.0,0.0,68.19999999999999,113.19999999999999
0,00-0026178,J.Carlson,14,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,58.0,318.0,1.0,0.0,0.0,480.0,128.0,12.0,-15.836383184917658,0.0,0.0,37.8,68.8
0,00-0026182,E.Royal,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,0.0,1.0,1.0,4.0,-0.8339537380961697,0.0,59.0,105.0,627.0,3.0,1.0,0.0,753.0,372.0,32.0,-3.3826806754406924,0.0,0.0,84.8,143.8
0,00-0026184,M.Forte,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1069.0,6.0,0.0,0.0,42.0,-18.92613651879069,0.0,51.0,70.0,547.0,3.0,3.0,2.0,289.0,439.0,21.0,3.691592354274663,1.0,0.0,213.60000000000002,264.6
0,00-0026186,J.Simpson,4,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-0.477621697820723,0.0,20.0,25.0,277.0,3.0,2.0,2.0,278.0,78.0,14.0,14.839194085717798,0.0,0.0,41.9,61.9
0,00-0026188,F.Davis,13,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,316.0,3.0,0.0,0.0,217.0,168.0,11.0,18.12266449755407,0.0,0.0,49.599999999999994,70.6
0,00-0026189,D.Jackson,14,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,104.0,1.0,0.0,0.0,5.0,4.216259350068867,0.0,47.0,96.0,1056.0,6.0,2.0,1.0,1573.0,340.0,33.0,44.69869967028143,0.0,1.0,162.0,209.0
0,00-0026195,R.Rice,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,1220.0,5.0,0.0,0.0,51.0,-20.999810016171775,0.0,63.0,82.0,556.0,1.0,0.0,0.0,47.0,532.0,23.0,4.270944118769513,0.0,0.0,213.6,276.6
0,00-0026196,B.Brohm,1,2010,10.0,23.0,106.0,0.0,3.0,3.0,5.0,1.0,1.0,228.0,39.0,4.0,-21.01931273774244,0.0,6.538826447118062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.76,-3.76
0,00-0026197,C.Henne,15,2010,302.0,491.0,3298.0,15.0,19.0,30.0,178.0,1.0,1.0,3962.0,1306.0,168.0,-3.105561770852451,0.0,0.8859381327975746,35.0,52.0,0.0,4.0,1.0,5.0,-12.181323796069748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.12,155.12
0,00-0026201,M.Bennett,15,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,48.0,260.0,0.0,1.0,0.0,169.0,180.0,12.0,-10.842819707195975,0.0,0.0,26.0,59.00000000000001
0,00-0026204,K.Smith,6,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,133.0,0.0,0.0,0.0,5.0,-6.823297651100795,0.0,11.0,16.0,123.0,0.0,0.0,0.0,25.0,104.0,7.0,7.264903415541725,0.0,0.0,25.6,36.599999999999994
0,00-0026209,J.Hester,14,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,60.0,0.0,0.0,0.0,9.0,-1.8287869722698815,0.0,22.0,26.0,145.0,1.0,0.0,0.0,-6.0,150.0,9.0,8.050810513348551,0.0,0.0,26.5,48.5
0,00-0026210,E.Bennett,14,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.6109219439094886,0.0,46.0,70.0,561.0,3.0,1.0,0.0,561.0,205.0,27.0,18.74657619152835,0.0,0.0,75.0,121.0
0,00-0026213,J.Charles,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,1467.0,5.0,2.0,1.0,70.0,38.3630714756398,0.0,45.0,64.0,468.0,3.0,1.0,1.0,133.0,415.0,21.0,17.736980134019362,0.0,0.0,237.5,282.5
0,00-0026221,E.Doucet,10,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,-0.4527799672214314,0.0,26.0,59.0,291.0,1.0,0.0,0.0,503.0,80.0,10.0,-19.47443257219596,0.0,0.0,35.6,61.6
0,00-0026224,H.Douglas,15,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,0.0,0.0,0.0,0.0,-2.5281874801730737,0.0,22.0,53.0,294.0,1.0,0.0,0.0,648.0,121.0,15.0,-3.949247424704275,0.0,0.0,34.9,56.900000000000006
0,00-0026225,C.Stevens,13,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,122.0,2.0,0.0,0.0,90.0,68.0,6.0,6.386479653127026,0.0,0.0,24.2,35.199999999999996
0,00-0026229,S.Slaton,5,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,93.0,0.0,0.0,0.0,4.0,-0.028857729223090933,0.0,3.0,4.0,11.0,0.0,0.0,0.0,-3.0,19.0,1.0,-2.3296995667624287,0.0,0.0,10.4,13.4
0,00-0026231,J.Finley,4,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,301.0,1.0,0.0,0.0,264.0,96.0,12.0,19.38747329653863,0.0,0.0,36.1,57.1
0,00-0026235,M.Manningham,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-0.6116626327857375,0.0,60.0,92.0,944.0,9.0,1.0,1.0,1184.0,350.0,32.0,28.692419059282344,0.0,0.0,146.60000000000002,206.60000000000002
0,00-0026237,A.Caldwell,9,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,-0.8487444929778576,0.0,25.0,37.0,345.0,0.0,0.0,0.0,410.0,106.0,16.0,14.96649622742922,0.0,0.0,34.300000000000004,59.300000000000004
0,00-0026249,M.McGlynn,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6478752383263782,0.0,0.0,0.1,1.1
0,00-0026262,T.Choice,12,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,243.0,3.0,0.0,0.0,14.0,-7.720847628646361,0.0,17.0,22.0,109.0,0.0,1.0,1.0,-16.0,123.0,6.0,-5.35982263889149,0.0,0.0,51.2,68.2
0,00-0026266,L.Hawkins,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,61.0,0.0,0.0,0.0,89.0,5.0,3.0,6.1258453076006845,0.0,0.0,6.1000000000000005,11.1
0,00-0026267,J.Tamme,10,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,93.0,631.0,4.0,0.0,0.0,607.0,306.0,35.0,18.003866251316573,0.0,0.0,87.1,154.1
0,00-0026279,R.Torain,10,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,742.0,4.0,2.0,1.0,35.0,-20.226349613124345,0.0,18.0,27.0,125.0,2.0,0.0,0.0,-45.0,155.0,6.0,3.50026432416247,0.0,0.0,120.70000000000002,138.7
0,00-0026281,G.Barnidge,5,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,-21.206350749571957,0.0,0.0,0.0,0.0
0,00-0026286,J.Felton,13,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,0.0,1.0,1.0,3.0,-5.6040509511949494,0.0,8.0,15.0,54.0,0.0,0.0,0.0,4.0,62.0,3.0,-3.14037503011059,0.0,0.0,11.0,19.0
0,00-0026289,T.Hightower,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,736.0,5.0,4.0,4.0,30.0,-21.862772668852493,0.0,21.0,42.0,136.0,0.0,1.0,0.0,15.0,136.0,7.0,-18.362758092181473,0.0,0.0,109.19999999999999,130.2
0,00-0026293,M.Slater,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,-0.7686098669655621,0.0,0.0,0.0,0.0
0,00-0026296,D.Dixon,2,2010,22.0,32.0,254.0,0.0,1.0,5.0,41.0,1.0,1.0,214.0,99.0,8.0,-7.311939710034585,0.0,0.068611442886547,5.0,32.0,0.0,1.0,0.0,1.0,-1.745100099269205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,9.36
0,00-0026298,K.Davis,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,1.0,0.0,0.0,14.0,2.0,1.0,2.461447707377374,0.0,0.0,7.9,8.9
0,00-0026300,J.Johnson,8,2010,14.0,16.0,111.0,0.0,0.0,2.0,8.0,0.0,0.0,108.0,51.0,5.0,-1.1618738970137197,0.0,0.3978434549183151,4.0,39.0,0.0,0.0,0.0,3.0,2.461690406606067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.5398355391807854,0.0,0.0,8.34,8.34
0,00-0026303,O.Schmitt,13,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,136.0,1.0,0.0,0.0,75.0,90.0,9.0,3.114041867601676,0.0,0.0,19.6,38.6
0,00-0026314,J.Morgan,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,1.100696895038709,0.0,44.0,80.0,698.0,2.0,1.0,1.0,1007.0,299.0,27.0,15.24309133114038,0.0,0.0,81.5,125.5
0,00-0026316,J.Parmele,0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,00-0026323,S.Larsen,6,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,3.0,1.9453174790833145,0.0,5.0,5.0,51.0,1.0,0.0,0.0,10.0,41.0,3.0,3.8766828924999577,0.0,0.0,12.9,17.900000000000002
0,00-0026324,M.Gibson,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,-4.0,2.0,0.0,-1.6946133081801236,0.0,0.0,-0.2,0.8
0,00-0026331,P.Hubbard,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,18.0,2.0,0.0,-1.495509872911498,0.0,0.0,0.8,1.8
0,00-0026342,M.Hart,6,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,185.0,1.0,0.0,0.0,10.0,-3.3216618256007813,0.0,6.0,6.0,25.0,0.0,0.0,0.0,1.0,24.0,2.0,0.2006465478334576,0.0,0.0,27.0,33.0
0,00-0026344,L.Hilliard,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.1707225783611648,0.0,0.0,0.3,1.3
0,00-0026345,P.Garcon,14,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,-0.5269056023680605,0.0,68.0,120.0,816.0,6.0,1.0,1.0,1449.0,251.0,41.0,24.200592243972842,0.0,0.0,116.2,184.20000000000005
0,00-0026349,M.Flynn,6,2010,40.0,66.0,433.0,3.0,2.0,7.0,38.0,1.0,1.0,585.0,238.0,21.0,-5.260737588769828,0.0,0.1177401867833244,9.0,26.0,0.0,0.0,0.0,2.0,-0.2645578865776771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,25.92
0,00-0026357,B.Swain,6,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,72.0,0.0,0.0,0.0,63.0,59.0,3.0,2.905478346045129,0.0,0.0,7.200000000000001,13.200000000000001
0,00-0026364,St. Johnson,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,142.0,1073.0,10.0,1.0,1.0,1432.0,394.0,61.0,19.54508145211115,0.0,0.0,165.3,247.29999999999998
0,00-0026366,C.Schilens,4,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,40.0,1.0,0.0,0.0,108.0,13.0,4.0,0.6094117271713912,0.0,0.0,10.0,15.0
0,00-0026367,P.Hillis,16,2010,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,1.464544316928368,0.0,0.0,270.0,1177.0,11.0,8.0,5.0,57.0,-22.00792218357288,0.0,61.0,77.0,477.0,2.0,0.0,0.0,31.0,440.0,25.0,18.295389398567433,0.0,0.0,233.92000000000002,294.92
0,00-0026369,C.Williams,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,4.0,9.0,1.0,3.838324762880802,0.0,0.0,1.3,2.3
0,00-0026373,J.Forsett,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,523.0,2.0,0.0,0.0,25.0,-13.665346433648523,0.0,33.0,51.0,252.0,0.0,0.0,0.0,91.0,230.0,9.0,-1.7588051358902392,0.0,0.0,89.5,122.5
0,00-0026377,A.Arrington,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,79.0,0.0,0.0,0.0,87.0,25.0,3.0,4.866324236383662,0.0,0.0,7.9,14.9
0,00-0026393,M.Reece,16,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,122.0,1.0,1.0,1.0,9.0,-5.366104852000717,0.0,25.0,43.0,333.0,3.0,0.0,0.0,183.0,304.0,12.0,1.94751685573903,0.0,0.0,67.5,92.5
